 X,Y,I,J,PERIOD
   738691.,  5085295., 24, 80,      1.056E-03
   738691.,  5085345., 24, 81,      1.023E-03
   738691.,  5085395., 24, 82,      9.912E-04
   738691.,  5085445., 24, 83,      9.656E-04
   738691.,  5085495., 24, 84,      9.471E-04
   738691.,  5085545., 24, 85,      9.338E-04
   738691.,  5085595., 24, 86,      9.158E-04
   738691.,  5085645., 24, 87,      8.798E-04
   738691.,  5085695., 24, 88,      8.218E-04
   738691.,  5085745., 24, 89,      7.555E-04
   738691.,  5085795., 24, 90,      6.881E-04
   738691.,  5085845., 24, 91,      6.220E-04
   738691.,  5085895., 24, 92,      5.623E-04
   738691.,  5085945., 24, 93,      5.112E-04
   738691.,  5085995., 24, 94,      4.648E-04
   738691.,  5086045., 24, 95,      4.200E-04
   738691.,  5086095., 24, 96,      3.765E-04
   738691.,  5086145., 24, 97,      3.362E-04
   738691.,  5086195., 24, 98,      2.985E-04
   738691.,  5086245., 24, 99,      2.601E-04
   738691.,  5086295., 24,100,      2.212E-04
   738741.,  5081345., 25,  1,      5.053E-03
   738741.,  5081395., 25,  2,      6.514E-03
   738741.,  5081445., 25,  3,      7.382E-03
   738741.,  5081495., 25,  4,      7.924E-03
   738741.,  5081545., 25,  5,      8.317E-03
   738741.,  5081595., 25,  6,      8.650E-03
   738741.,  5081645., 25,  7,      8.936E-03
   738741.,  5081695., 25,  8,      9.185E-03
   738741.,  5081745., 25,  9,      9.377E-03
   738741.,  5081795., 25, 10,      9.569E-03
   738741.,  5081845., 25, 11,      9.778E-03
   738741.,  5081895., 25, 12,      9.987E-03
   738741.,  5081945., 25, 13,      1.027E-02
   738741.,  5081995., 25, 14,      1.064E-02
   738741.,  5082045., 25, 15,      1.112E-02
   738741.,  5082095., 25, 16,      1.169E-02
   738741.,  5082145., 25, 17,      1.228E-02
   738741.,  5082195., 25, 18,      1.284E-02
   738741.,  5082245., 25, 19,      1.326E-02
   738741.,  5082295., 25, 20,      1.359E-02
   738741.,  5082345., 25, 21,      1.382E-02
   738741.,  5082395., 25, 22,      1.392E-02
   738741.,  5082445., 25, 23,      1.387E-02
   738741.,  5082495., 25, 24,      1.384E-02
   738741.,  5082545., 25, 25,      1.400E-02
   738741.,  5082595., 25, 26,      1.441E-02
   738741.,  5082645., 25, 27,      1.506E-02
   738741.,  5082695., 25, 28,      1.567E-02
   738741.,  5082745., 25, 29,      1.592E-02
   738741.,  5082795., 25, 30,      1.568E-02
   738741.,  5082845., 25, 31,      1.520E-02
   738741.,  5082895., 25, 32,      1.468E-02
   738741.,  5082945., 25, 33,      1.437E-02
   738741.,  5082995., 25, 34,      1.440E-02
   738741.,  5083045., 25, 35,      1.447E-02
   738741.,  5083095., 25, 36,      1.423E-02
   738741.,  5083145., 25, 37,      1.376E-02
   738741.,  5083195., 25, 38,      1.328E-02
   738741.,  5083245., 25, 39,      1.259E-02
   738741.,  5083295., 25, 40,      1.138E-02
   738741.,  5083345., 25, 41,      9.958E-03
   738741.,  5083395., 25, 42,      8.888E-03
   738741.,  5083445., 25, 43,      8.434E-03
   738741.,  5083495., 25, 44,      8.370E-03
   738741.,  5083545., 25, 45,      8.382E-03
   738741.,  5083595., 25, 46,      8.318E-03
   738741.,  5083645., 25, 47,      8.055E-03
   738741.,  5083695., 25, 48,      7.594E-03
   738741.,  5083745., 25, 49,      7.113E-03
   738741.,  5083795., 25, 50,      6.638E-03
   738741.,  5083845., 25, 51,      6.228E-03
   738741.,  5083895., 25, 52,      5.876E-03
   738741.,  5083945., 25, 53,      5.578E-03
   738741.,  5083995., 25, 54,      5.202E-03
   738741.,  5084045., 25, 55,      4.677E-03
   738741.,  5084095., 25, 56,      4.226E-03
   738741.,  5084145., 25, 57,      3.877E-03
   738741.,  5084195., 25, 58,      3.591E-03
   738741.,  5084245., 25, 59,      3.349E-03
   738741.,  5084295., 25, 60,      3.141E-03
   738741.,  5084345., 25, 61,      2.979E-03
   738741.,  5084395., 25, 62,      2.850E-03
   738741.,  5084445., 25, 63,      2.691E-03
   738741.,  5084495., 25, 64,      2.484E-03
   738741.,  5084545., 25, 65,      2.280E-03
   738741.,  5084595., 25, 66,      2.101E-03
   738741.,  5084645., 25, 67,      1.955E-03
   738741.,  5084695., 25, 68,      1.843E-03
   738741.,  5084745., 25, 69,      1.755E-03
   738741.,  5084795., 25, 70,      1.674E-03
   738741.,  5084845., 25, 71,      1.582E-03
   738741.,  5084895., 25, 72,      1.489E-03
   738741.,  5084945., 25, 73,      1.418E-03
   738741.,  5084995., 25, 74,      1.373E-03
   738741.,  5085045., 25, 75,      1.332E-03
   738741.,  5085095., 25, 76,      1.279E-03
   738741.,  5085145., 25, 77,      1.220E-03
   738741.,  5085195., 25, 78,      1.167E-03
   738741.,  5085245., 25, 79,      1.126E-03
   738741.,  5085295., 25, 80,      1.093E-03
   738741.,  5085345., 25, 81,      1.063E-03
   738741.,  5085395., 25, 82,      1.037E-03
   738741.,  5085445., 25, 83,      1.019E-03
   738741.,  5085495., 25, 84,      1.005E-03
   738741.,  5085545., 25, 85,      9.910E-04
   738741.,  5085595., 25, 86,      9.663E-04
   738741.,  5085645., 25, 87,      9.181E-04
   738741.,  5085695., 25, 88,      8.489E-04
   738741.,  5085745., 25, 89,      7.746E-04
   738741.,  5085795., 25, 90,      7.021E-04
   738741.,  5085845., 25, 91,      6.336E-04
   738741.,  5085895., 25, 92,      5.720E-04
   738741.,  5085945., 25, 93,      5.188E-04
   738741.,  5085995., 25, 94,      4.721E-04
   738741.,  5086045., 25, 95,      4.294E-04
   738741.,  5086095., 25, 96,      3.883E-04
   738741.,  5086145., 25, 97,      3.494E-04
   738741.,  5086195., 25, 98,      3.115E-04
   738741.,  5086245., 25, 99,      2.728E-04
   738741.,  5086295., 25,100,      2.330E-04
   738791.,  5081345., 26,  1,      5.120E-03
   738791.,  5081395., 26,  2,      6.577E-03
   738791.,  5081445., 26,  3,      7.414E-03
   738791.,  5081495., 26,  4,      7.943E-03
   738791.,  5081545., 26,  5,      8.333E-03
   738791.,  5081595., 26,  6,      8.686E-03
   738791.,  5081645., 26,  7,      9.010E-03
   738791.,  5081695., 26,  8,      9.308E-03
   738791.,  5081745., 26,  9,      9.547E-03
   738791.,  5081795., 26, 10,      9.745E-03
   738791.,  5081845., 26, 11,      9.985E-03
   738791.,  5081895., 26, 12,      1.021E-02
   738791.,  5081945., 26, 13,      1.042E-02
   738791.,  5081995., 26, 14,      1.068E-02
   738791.,  5082045., 26, 15,      1.106E-02
   738791.,  5082095., 26, 16,      1.156E-02
   738791.,  5082145., 26, 17,      1.213E-02
   738791.,  5082195., 26, 18,      1.277E-02
   738791.,  5082245., 26, 19,      1.336E-02
   738791.,  5082295., 26, 20,      1.386E-02
   738791.,  5082345., 26, 21,      1.423E-02
   738791.,  5082395., 26, 22,      1.448E-02
   738791.,  5082445., 26, 23,      1.453E-02
   738791.,  5082495., 26, 24,      1.444E-02
   738791.,  5082545., 26, 25,      1.443E-02
   738791.,  5082595., 26, 26,      1.461E-02
   738791.,  5082645., 26, 27,      1.513E-02
   738791.,  5082695., 26, 28,      1.587E-02
   738791.,  5082745., 26, 29,      1.648E-02
   738791.,  5082795., 26, 30,      1.662E-02
   738791.,  5082845., 26, 31,      1.630E-02
   738791.,  5082895., 26, 32,      1.574E-02
   738791.,  5082945., 26, 33,      1.526E-02
   738791.,  5082995., 26, 34,      1.512E-02
   738791.,  5083045., 26, 35,      1.529E-02
   738791.,  5083095., 26, 36,      1.526E-02
   738791.,  5083145., 26, 37,      1.479E-02
   738791.,  5083195., 26, 38,      1.424E-02
   738791.,  5083245., 26, 39,      1.360E-02
   738791.,  5083295., 26, 40,      1.249E-02
   738791.,  5083345., 26, 41,      1.098E-02
   738791.,  5083395., 26, 42,      9.659E-03
   738791.,  5083445., 26, 43,      9.035E-03
   738791.,  5083495., 26, 44,      8.935E-03
   738791.,  5083545., 26, 45,      8.967E-03
   738791.,  5083595., 26, 46,      8.924E-03
   738791.,  5083645., 26, 47,      8.658E-03
   738791.,  5083695., 26, 48,      8.144E-03
   738791.,  5083745., 26, 49,      7.584E-03
   738791.,  5083795., 26, 50,      7.026E-03
   738791.,  5083845., 26, 51,      6.544E-03
   738791.,  5083895., 26, 52,      6.165E-03
   738791.,  5083945., 26, 53,      5.854E-03
   738791.,  5083995., 26, 54,      5.416E-03
   738791.,  5084045., 26, 55,      4.846E-03
   738791.,  5084095., 26, 56,      4.380E-03
   738791.,  5084145., 26, 57,      4.013E-03
   738791.,  5084195., 26, 58,      3.709E-03
   738791.,  5084245., 26, 59,      3.458E-03
   738791.,  5084295., 26, 60,      3.254E-03
   738791.,  5084345., 26, 61,      3.097E-03
   738791.,  5084395., 26, 62,      2.948E-03
   738791.,  5084445., 26, 63,      2.747E-03
   738791.,  5084495., 26, 64,      2.517E-03
   738791.,  5084545., 26, 65,      2.309E-03
   738791.,  5084595., 26, 66,      2.133E-03
   738791.,  5084645., 26, 67,      1.996E-03
   738791.,  5084695., 26, 68,      1.891E-03
   738791.,  5084745., 26, 69,      1.796E-03
   738791.,  5084795., 26, 70,      1.692E-03
   738791.,  5084845., 26, 71,      1.591E-03
   738791.,  5084895., 26, 72,      1.511E-03
   738791.,  5084945., 26, 73,      1.457E-03
   738791.,  5084995., 26, 74,      1.419E-03
   738791.,  5085045., 26, 75,      1.377E-03
   738791.,  5085095., 26, 76,      1.320E-03
   738791.,  5085145., 26, 77,      1.257E-03
   738791.,  5085195., 26, 78,      1.205E-03
   738791.,  5085245., 26, 79,      1.166E-03
   738791.,  5085295., 26, 80,      1.137E-03
   738791.,  5085345., 26, 81,      1.113E-03
   738791.,  5085395., 26, 82,      1.094E-03
   738791.,  5085445., 26, 83,      1.081E-03
   738791.,  5085495., 26, 84,      1.068E-03
   738791.,  5085545., 26, 85,      1.046E-03
   738791.,  5085595., 26, 86,      1.006E-03
   738791.,  5085645., 26, 87,      9.399E-04
   738791.,  5085695., 26, 88,      8.597E-04
   738791.,  5085745., 26, 89,      7.810E-04
   738791.,  5085795., 26, 90,      7.080E-04
   738791.,  5085845., 26, 91,      6.409E-04
   738791.,  5085895., 26, 92,      5.808E-04
   738791.,  5085945., 26, 93,      5.285E-04
   738791.,  5085995., 26, 94,      4.838E-04
   738791.,  5086045., 26, 95,      4.437E-04
   738791.,  5086095., 26, 96,      4.048E-04
   738791.,  5086145., 26, 97,      3.663E-04
   738791.,  5086195., 26, 98,      3.280E-04
   738791.,  5086245., 26, 99,      2.894E-04
   738791.,  5086295., 26,100,      2.477E-04
   738841.,  5081345., 27,  1,      5.245E-03
   738841.,  5081395., 27,  2,      6.698E-03
   738841.,  5081445., 27,  3,      7.502E-03
   738841.,  5081495., 27,  4,      7.993E-03
   738841.,  5081545., 27,  5,      8.366E-03
   738841.,  5081595., 27,  6,      8.731E-03
   738841.,  5081645., 27,  7,      9.075E-03
   738841.,  5081695., 27,  8,      9.413E-03
   738841.,  5081745., 27,  9,      9.697E-03
   738841.,  5081795., 27, 10,      9.936E-03
   738841.,  5081845., 27, 11,      1.018E-02
   738841.,  5081895., 27, 12,      1.040E-02
   738841.,  5081945., 27, 13,      1.059E-02
   738841.,  5081995., 27, 14,      1.080E-02
   738841.,  5082045., 27, 15,      1.110E-02
   738841.,  5082095., 27, 16,      1.149E-02
   738841.,  5082145., 27, 17,      1.200E-02
   738841.,  5082195., 27, 18,      1.262E-02
   738841.,  5082245., 27, 19,      1.330E-02
   738841.,  5082295., 27, 20,      1.397E-02
   738841.,  5082345., 27, 21,      1.454E-02
   738841.,  5082395., 27, 22,      1.495E-02
   738841.,  5082445., 27, 23,      1.515E-02
   738841.,  5082495., 27, 24,      1.517E-02
   738841.,  5082545., 27, 25,      1.510E-02
   738841.,  5082595., 27, 26,      1.507E-02
   738841.,  5082645., 27, 27,      1.530E-02
   738841.,  5082695., 27, 28,      1.592E-02
   738841.,  5082745., 27, 29,      1.672E-02
   738841.,  5082795., 27, 30,      1.729E-02
   738841.,  5082845., 27, 31,      1.733E-02
   738841.,  5082895., 27, 32,      1.689E-02
   738841.,  5082945., 27, 33,      1.631E-02
   738841.,  5082995., 27, 34,      1.594E-02
   738841.,  5083045., 27, 35,      1.603E-02
   738841.,  5083095., 27, 36,      1.619E-02
   738841.,  5083145., 27, 37,      1.587E-02
   738841.,  5083195., 27, 38,      1.523E-02
   738841.,  5083245., 27, 39,      1.461E-02
   738841.,  5083295., 27, 40,      1.366E-02
   738841.,  5083345., 27, 41,      1.214E-02
   738841.,  5083395., 27, 42,      1.055E-02
   738841.,  5083445., 27, 43,      9.694E-03
   738841.,  5083495., 27, 44,      9.536E-03
   738841.,  5083545., 27, 45,      9.575E-03
   738841.,  5083595., 27, 46,      9.553E-03
   738841.,  5083645., 27, 47,      9.302E-03
   738841.,  5083695., 27, 48,      8.751E-03
   738841.,  5083745., 27, 49,      8.105E-03
   738841.,  5083795., 27, 50,      7.452E-03
   738841.,  5083845., 27, 51,      6.908E-03
   738841.,  5083895., 27, 52,      6.504E-03
   738841.,  5083945., 27, 53,      6.164E-03
   738841.,  5083995., 27, 54,      5.632E-03
   738841.,  5084045., 27, 55,      5.016E-03
   738841.,  5084095., 27, 56,      4.551E-03
   738841.,  5084145., 27, 57,      4.176E-03
   738841.,  5084195., 27, 58,      3.861E-03
   738841.,  5084245., 27, 59,      3.602E-03
   738841.,  5084295., 27, 60,      3.401E-03
   738841.,  5084345., 27, 61,      3.235E-03
   738841.,  5084395., 27, 62,      3.037E-03
   738841.,  5084445., 27, 63,      2.795E-03
   738841.,  5084495., 27, 64,      2.554E-03
   738841.,  5084545., 27, 65,      2.351E-03
   738841.,  5084595., 27, 66,      2.185E-03
   738841.,  5084645., 27, 67,      2.058E-03
   738841.,  5084695., 27, 68,      1.951E-03
   738841.,  5084745., 27, 69,      1.831E-03
   738841.,  5084795., 27, 70,      1.708E-03
   738841.,  5084845., 27, 71,      1.616E-03
   738841.,  5084895., 27, 72,      1.554E-03
   738841.,  5084945., 27, 73,      1.510E-03
   738841.,  5084995., 27, 74,      1.471E-03
   738841.,  5085045., 27, 75,      1.421E-03
   738841.,  5085095., 27, 76,      1.358E-03
   738841.,  5085145., 27, 77,      1.296E-03
   738841.,  5085195., 27, 78,      1.247E-03
   738841.,  5085245., 27, 79,      1.213E-03
   738841.,  5085295., 27, 80,      1.192E-03
   738841.,  5085345., 27, 81,      1.178E-03
   738841.,  5085395., 27, 82,      1.165E-03
   738841.,  5085445., 27, 83,      1.151E-03
   738841.,  5085495., 27, 84,      1.128E-03
   738841.,  5085545., 27, 85,      1.086E-03
   738841.,  5085595., 27, 86,      1.020E-03
   738841.,  5085645., 27, 87,      9.386E-04
   738841.,  5085695., 27, 88,      8.551E-04
   738841.,  5085745., 27, 89,      7.791E-04
   738841.,  5085795., 27, 90,      7.106E-04
   738841.,  5085845., 27, 91,      6.483E-04
   738841.,  5085895., 27, 92,      5.931E-04
   738841.,  5085945., 27, 93,      5.445E-04
   738841.,  5085995., 27, 94,      5.021E-04
   738841.,  5086045., 27, 95,      4.636E-04
   738841.,  5086095., 27, 96,      4.256E-04
   738841.,  5086145., 27, 97,      3.871E-04
   738841.,  5086195., 27, 98,      3.482E-04
   738841.,  5086245., 27, 99,      3.095E-04
   738841.,  5086295., 27,100,      2.653E-04
   738891.,  5081345., 28,  1,      5.454E-03
   738891.,  5081395., 28,  2,      6.950E-03
   738891.,  5081445., 28,  3,      7.723E-03
   738891.,  5081495., 28,  4,      8.154E-03
   738891.,  5081545., 28,  5,      8.477E-03
   738891.,  5081595., 28,  6,      8.801E-03
   738891.,  5081645., 28,  7,      9.111E-03
   738891.,  5081695., 28,  8,      9.464E-03
   738891.,  5081745., 28,  9,      9.788E-03
   738891.,  5081795., 28, 10,      1.006E-02
   738891.,  5081845., 28, 11,      1.031E-02
   738891.,  5081895., 28, 12,      1.054E-02
   738891.,  5081945., 28, 13,      1.075E-02
   738891.,  5081995., 28, 14,      1.098E-02
   738891.,  5082045., 28, 15,      1.123E-02
   738891.,  5082095., 28, 16,      1.151E-02
   738891.,  5082145., 28, 17,      1.193E-02
   738891.,  5082195., 28, 18,      1.251E-02
   738891.,  5082245., 28, 19,      1.316E-02
   738891.,  5082295., 28, 20,      1.388E-02
   738891.,  5082345., 28, 21,      1.462E-02
   738891.,  5082395., 28, 22,      1.523E-02
   738891.,  5082445., 28, 23,      1.565E-02
   738891.,  5082495., 28, 24,      1.589E-02
   738891.,  5082545., 28, 25,      1.592E-02
   738891.,  5082595., 28, 26,      1.581E-02
   738891.,  5082645., 28, 27,      1.580E-02
   738891.,  5082695., 28, 28,      1.613E-02
   738891.,  5082745., 28, 29,      1.679E-02
   738891.,  5082795., 28, 30,      1.759E-02
   738891.,  5082845., 28, 31,      1.813E-02
   738891.,  5082895., 28, 32,      1.805E-02
   738891.,  5082945., 28, 33,      1.748E-02
   738891.,  5082995., 28, 34,      1.689E-02
   738891.,  5083045., 28, 35,      1.676E-02
   738891.,  5083095., 28, 36,      1.703E-02
   738891.,  5083145., 28, 37,      1.699E-02
   738891.,  5083195., 28, 38,      1.637E-02
   738891.,  5083245., 28, 39,      1.565E-02
   738891.,  5083295., 28, 40,      1.486E-02
   738891.,  5083345., 28, 41,      1.341E-02
   738891.,  5083395., 28, 42,      1.161E-02
   738891.,  5083445., 28, 43,      1.047E-02
   738891.,  5083495., 28, 44,      1.020E-02
   738891.,  5083545., 28, 45,      1.025E-02
   738891.,  5083595., 28, 46,      1.025E-02
   738891.,  5083645., 28, 47,      1.001E-02
   738891.,  5083695., 28, 48,      9.425E-03
   738891.,  5083745., 28, 49,      8.700E-03
   738891.,  5083795., 28, 50,      7.930E-03
   738891.,  5083845., 28, 51,      7.302E-03
   738891.,  5083895., 28, 52,      6.880E-03
   738891.,  5083945., 28, 53,      6.470E-03
   738891.,  5083995., 28, 54,      5.832E-03
   738891.,  5084045., 28, 55,      5.202E-03
   738891.,  5084095., 28, 56,      4.744E-03
   738891.,  5084145., 28, 57,      4.371E-03
   738891.,  5084195., 28, 58,      4.048E-03
   738891.,  5084245., 28, 59,      3.785E-03
   738891.,  5084295., 28, 60,      3.584E-03
   738891.,  5084345., 28, 61,      3.382E-03
   738891.,  5084395., 28, 62,      3.118E-03
   738891.,  5084445., 28, 63,      2.839E-03
   738891.,  5084495., 28, 64,      2.597E-03
   738891.,  5084545., 28, 65,      2.404E-03
   738891.,  5084595., 28, 66,      2.259E-03
   738891.,  5084645., 28, 67,      2.140E-03
   738891.,  5084695., 28, 68,      2.009E-03
   738891.,  5084745., 28, 69,      1.862E-03
   738891.,  5084795., 28, 70,      1.741E-03
   738891.,  5084845., 28, 71,      1.663E-03
   738891.,  5084895., 28, 72,      1.613E-03
   738891.,  5084945., 28, 73,      1.571E-03
   738891.,  5084995., 28, 74,      1.522E-03
   738891.,  5085045., 28, 75,      1.461E-03
   738891.,  5085095., 28, 76,      1.393E-03
