 X,Y,I,J,PCTD
   738941.,  5083445., 29, 43,      0.000E+00
   738941.,  5083495., 29, 44,      0.000E+00
   738941.,  5083545., 29, 45,      0.000E+00
   738941.,  5083595., 29, 46,      0.000E+00
   738941.,  5083645., 29, 47,      0.000E+00
   738941.,  5083695., 29, 48,      0.000E+00
   738941.,  5083745., 29, 49,      0.000E+00
   738941.,  5083795., 29, 50,      0.000E+00
   738941.,  5083845., 29, 51,      0.000E+00
   738941.,  5083895., 29, 52,      0.000E+00
   738941.,  5083945., 29, 53,      0.000E+00
   738941.,  5083995., 29, 54,      0.000E+00
   738941.,  5084045., 29, 55,      0.000E+00
   738941.,  5084095., 29, 56,      0.000E+00
   738941.,  5084145., 29, 57,      0.000E+00
   738941.,  5084195., 29, 58,      0.000E+00
   738941.,  5084245., 29, 59,      0.000E+00
   738941.,  5084295., 29, 60,      0.000E+00
   738941.,  5084345., 29, 61,      0.000E+00
   738941.,  5084395., 29, 62,      0.000E+00
   738941.,  5084445., 29, 63,      0.000E+00
   738941.,  5084495., 29, 64,      0.000E+00
   738941.,  5084545., 29, 65,      0.000E+00
   738941.,  5084595., 29, 66,      0.000E+00
   738941.,  5084645., 29, 67,      0.000E+00
   738941.,  5084695., 29, 68,      0.000E+00
   738941.,  5084745., 29, 69,      0.000E+00
   738941.,  5084795., 29, 70,      0.000E+00
   738941.,  5084845., 29, 71,      0.000E+00
   738941.,  5084895., 29, 72,      0.000E+00
   738941.,  5084945., 29, 73,      0.000E+00
   738941.,  5084995., 29, 74,      0.000E+00
   738941.,  5085045., 29, 75,      0.000E+00
   738941.,  5085095., 29, 76,      0.000E+00
   738941.,  5085145., 29, 77,      0.000E+00
   738941.,  5085195., 29, 78,      0.000E+00
   738941.,  5085245., 29, 79,      0.000E+00
   738941.,  5085295., 29, 80,      0.000E+00
   738941.,  5085345., 29, 81,      0.000E+00
   738941.,  5085395., 29, 82,      0.000E+00
   738941.,  5085445., 29, 83,      0.000E+00
   738941.,  5085495., 29, 84,      0.000E+00
   738941.,  5085545., 29, 85,      0.000E+00
   738941.,  5085595., 29, 86,      0.000E+00
   738941.,  5085645., 29, 87,      0.000E+00
   738941.,  5085695., 29, 88,      0.000E+00
   738941.,  5085745., 29, 89,      0.000E+00
   738941.,  5085795., 29, 90,      0.000E+00
   738941.,  5085845., 29, 91,      0.000E+00
   738941.,  5085895., 29, 92,      0.000E+00
   738941.,  5085945., 29, 93,      0.000E+00
   738941.,  5085995., 29, 94,      0.000E+00
   738941.,  5086045., 29, 95,      0.000E+00
   738941.,  5086095., 29, 96,      0.000E+00
   738941.,  5086145., 29, 97,      0.000E+00
   738941.,  5086195., 29, 98,      0.000E+00
   738941.,  5086245., 29, 99,      0.000E+00
   738941.,  5086295., 29,100,      0.000E+00
   738991.,  5081345., 30,  1,      0.000E+00
   738991.,  5081395., 30,  2,      0.000E+00
   738991.,  5081445., 30,  3,      0.000E+00
   738991.,  5081495., 30,  4,      0.000E+00
   738991.,  5081545., 30,  5,      0.000E+00
   738991.,  5081595., 30,  6,      0.000E+00
   738991.,  5081645., 30,  7,      0.000E+00
   738991.,  5081695., 30,  8,      0.000E+00
   738991.,  5081745., 30,  9,      0.000E+00
   738991.,  5081795., 30, 10,      0.000E+00
   738991.,  5081845., 30, 11,      0.000E+00
   738991.,  5081895., 30, 12,      0.000E+00
   738991.,  5081945., 30, 13,      0.000E+00
   738991.,  5081995., 30, 14,      0.000E+00
   738991.,  5082045., 30, 15,      0.000E+00
   738991.,  5082095., 30, 16,      0.000E+00
   738991.,  5082145., 30, 17,      0.000E+00
   738991.,  5082195., 30, 18,      0.000E+00
   738991.,  5082245., 30, 19,      0.000E+00
   738991.,  5082295., 30, 20,      0.000E+00
   738991.,  5082345., 30, 21,      0.000E+00
   738991.,  5082395., 30, 22,      0.000E+00
   738991.,  5082445., 30, 23,      0.000E+00
   738991.,  5082495., 30, 24,      0.000E+00
   738991.,  5082545., 30, 25,      0.000E+00
   738991.,  5082595., 30, 26,      0.000E+00
   738991.,  5082645., 30, 27,      0.000E+00
   738991.,  5082695., 30, 28,      0.000E+00
   738991.,  5082745., 30, 29,      0.000E+00
   738991.,  5082795., 30, 30,      0.000E+00
   738991.,  5082845., 30, 31,      0.000E+00
   738991.,  5082895., 30, 32,      0.000E+00
   738991.,  5082945., 30, 33,      0.000E+00
   738991.,  5082995., 30, 34,      0.000E+00
   738991.,  5083045., 30, 35,      0.000E+00
   738991.,  5083095., 30, 36,      0.000E+00
   738991.,  5083145., 30, 37,      0.000E+00
   738991.,  5083195., 30, 38,      0.000E+00
   738991.,  5083245., 30, 39,      0.000E+00
   738991.,  5083295., 30, 40,      0.000E+00
   738991.,  5083345., 30, 41,      0.000E+00
   738991.,  5083395., 30, 42,      0.000E+00
   738991.,  5083445., 30, 43,      0.000E+00
   738991.,  5083495., 30, 44,      0.000E+00
   738991.,  5083545., 30, 45,      0.000E+00
   738991.,  5083595., 30, 46,      0.000E+00
   738991.,  5083645., 30, 47,      0.000E+00
   738991.,  5083695., 30, 48,      0.000E+00
   738991.,  5083745., 30, 49,      0.000E+00
   738991.,  5083795., 30, 50,      0.000E+00
   738991.,  5083845., 30, 51,      0.000E+00
   738991.,  5083895., 30, 52,      0.000E+00
   738991.,  5083945., 30, 53,      0.000E+00
   738991.,  5083995., 30, 54,      0.000E+00
   738991.,  5084045., 30, 55,      0.000E+00
   738991.,  5084095., 30, 56,      0.000E+00
   738991.,  5084145., 30, 57,      0.000E+00
   738991.,  5084195., 30, 58,      0.000E+00
   738991.,  5084245., 30, 59,      0.000E+00
   738991.,  5084295., 30, 60,      0.000E+00
   738991.,  5084345., 30, 61,      0.000E+00
   738991.,  5084395., 30, 62,      0.000E+00
   738991.,  5084445., 30, 63,      0.000E+00
   738991.,  5084495., 30, 64,      0.000E+00
   738991.,  5084545., 30, 65,      0.000E+00
   738991.,  5084595., 30, 66,      0.000E+00
   738991.,  5084645., 30, 67,      0.000E+00
   738991.,  5084695., 30, 68,      0.000E+00
   738991.,  5084745., 30, 69,      0.000E+00
   738991.,  5084795., 30, 70,      0.000E+00
   738991.,  5084845., 30, 71,      0.000E+00
   738991.,  5084895., 30, 72,      0.000E+00
   738991.,  5084945., 30, 73,      0.000E+00
   738991.,  5084995., 30, 74,      0.000E+00
   738991.,  5085045., 30, 75,      0.000E+00
   738991.,  5085095., 30, 76,      0.000E+00
   738991.,  5085145., 30, 77,      0.000E+00
   738991.,  5085195., 30, 78,      0.000E+00
   738991.,  5085245., 30, 79,      0.000E+00
   738991.,  5085295., 30, 80,      0.000E+00
   738991.,  5085345., 30, 81,      0.000E+00
   738991.,  5085395., 30, 82,      0.000E+00
   738991.,  5085445., 30, 83,      0.000E+00
   738991.,  5085495., 30, 84,      0.000E+00
   738991.,  5085545., 30, 85,      0.000E+00
   738991.,  5085595., 30, 86,      0.000E+00
   738991.,  5085645., 30, 87,      0.000E+00
   738991.,  5085695., 30, 88,      0.000E+00
   738991.,  5085745., 30, 89,      0.000E+00
   738991.,  5085795., 30, 90,      0.000E+00
   738991.,  5085845., 30, 91,      0.000E+00
   738991.,  5085895., 30, 92,      0.000E+00
   738991.,  5085945., 30, 93,      0.000E+00
   738991.,  5085995., 30, 94,      0.000E+00
   738991.,  5086045., 30, 95,      0.000E+00
   738991.,  5086095., 30, 96,      0.000E+00
   738991.,  5086145., 30, 97,      0.000E+00
   738991.,  5086195., 30, 98,      0.000E+00
   738991.,  5086245., 30, 99,      0.000E+00
   738991.,  5086295., 30,100,      0.000E+00
   739041.,  5081345., 31,  1,      0.000E+00
   739041.,  5081395., 31,  2,      0.000E+00
   739041.,  5081445., 31,  3,      0.000E+00
   739041.,  5081495., 31,  4,      0.000E+00
   739041.,  5081545., 31,  5,      0.000E+00
   739041.,  5081595., 31,  6,      0.000E+00
   739041.,  5081645., 31,  7,      0.000E+00
   739041.,  5081695., 31,  8,      0.000E+00
   739041.,  5081745., 31,  9,      0.000E+00
   739041.,  5081795., 31, 10,      0.000E+00
   739041.,  5081845., 31, 11,      0.000E+00
   739041.,  5081895., 31, 12,      0.000E+00
   739041.,  5081945., 31, 13,      0.000E+00
   739041.,  5081995., 31, 14,      0.000E+00
   739041.,  5082045., 31, 15,      0.000E+00
   739041.,  5082095., 31, 16,      0.000E+00
   739041.,  5082145., 31, 17,      0.000E+00
   739041.,  5082195., 31, 18,      0.000E+00
   739041.,  5082245., 31, 19,      0.000E+00
   739041.,  5082295., 31, 20,      0.000E+00
   739041.,  5082345., 31, 21,      0.000E+00
   739041.,  5082395., 31, 22,      0.000E+00
   739041.,  5082445., 31, 23,      0.000E+00
   739041.,  5082495., 31, 24,      0.000E+00
   739041.,  5082545., 31, 25,      0.000E+00
   739041.,  5082595., 31, 26,      0.000E+00
   739041.,  5082645., 31, 27,      0.000E+00
   739041.,  5082695., 31, 28,      0.000E+00
   739041.,  5082745., 31, 29,      0.000E+00
   739041.,  5082795., 31, 30,      0.000E+00
   739041.,  5082845., 31, 31,      0.000E+00
   739041.,  5082895., 31, 32,      0.000E+00
   739041.,  5082945., 31, 33,      0.000E+00
   739041.,  5082995., 31, 34,      0.000E+00
   739041.,  5083045., 31, 35,      0.000E+00
   739041.,  5083095., 31, 36,      0.000E+00
   739041.,  5083145., 31, 37,      0.000E+00
   739041.,  5083195., 31, 38,      0.000E+00
   739041.,  5083245., 31, 39,      0.000E+00
   739041.,  5083295., 31, 40,      0.000E+00
   739041.,  5083345., 31, 41,      0.000E+00
   739041.,  5083395., 31, 42,      0.000E+00
   739041.,  5083445., 31, 43,      0.000E+00
   739041.,  5083495., 31, 44,      0.000E+00
   739041.,  5083545., 31, 45,      0.000E+00
   739041.,  5083595., 31, 46,      0.000E+00
   739041.,  5083645., 31, 47,      0.000E+00
   739041.,  5083695., 31, 48,      0.000E+00
   739041.,  5083745., 31, 49,      0.000E+00
   739041.,  5083795., 31, 50,      0.000E+00
   739041.,  5083845., 31, 51,      0.000E+00
   739041.,  5083895., 31, 52,      0.000E+00
   739041.,  5083945., 31, 53,      0.000E+00
   739041.,  5083995., 31, 54,      0.000E+00
   739041.,  5084045., 31, 55,      0.000E+00
   739041.,  5084095., 31, 56,      0.000E+00
   739041.,  5084145., 31, 57,      0.000E+00
   739041.,  5084195., 31, 58,      0.000E+00
   739041.,  5084245., 31, 59,      0.000E+00
   739041.,  5084295., 31, 60,      0.000E+00
   739041.,  5084345., 31, 61,      0.000E+00
   739041.,  5084395., 31, 62,      0.000E+00
   739041.,  5084445., 31, 63,      0.000E+00
   739041.,  5084495., 31, 64,      0.000E+00
   739041.,  5084545., 31, 65,      0.000E+00
   739041.,  5084595., 31, 66,      0.000E+00
   739041.,  5084645., 31, 67,      0.000E+00
   739041.,  5084695., 31, 68,      0.000E+00
   739041.,  5084745., 31, 69,      0.000E+00
   739041.,  5084795., 31, 70,      0.000E+00
   739041.,  5084845., 31, 71,      0.000E+00
   739041.,  5084895., 31, 72,      0.000E+00
   739041.,  5084945., 31, 73,      0.000E+00
   739041.,  5084995., 31, 74,      0.000E+00
   739041.,  5085045., 31, 75,      0.000E+00
   739041.,  5085095., 31, 76,      0.000E+00
   739041.,  5085145., 31, 77,      0.000E+00
   739041.,  5085195., 31, 78,      0.000E+00
   739041.,  5085245., 31, 79,      0.000E+00
   739041.,  5085295., 31, 80,      0.000E+00
   739041.,  5085345., 31, 81,      0.000E+00
   739041.,  5085395., 31, 82,      0.000E+00
   739041.,  5085445., 31, 83,      0.000E+00
   739041.,  5085495., 31, 84,      0.000E+00
   739041.,  5085545., 31, 85,      0.000E+00
   739041.,  5085595., 31, 86,      0.000E+00
   739041.,  5085645., 31, 87,      0.000E+00
   739041.,  5085695., 31, 88,      0.000E+00
   739041.,  5085745., 31, 89,      0.000E+00
   739041.,  5085795., 31, 90,      0.000E+00
   739041.,  5085845., 31, 91,      0.000E+00
   739041.,  5085895., 31, 92,      0.000E+00
   739041.,  5085945., 31, 93,      0.000E+00
   739041.,  5085995., 31, 94,      0.000E+00
   739041.,  5086045., 31, 95,      0.000E+00
   739041.,  5086095., 31, 96,      0.000E+00
   739041.,  5086145., 31, 97,      0.000E+00
   739041.,  5086195., 31, 98,      0.000E+00
   739041.,  5086245., 31, 99,      0.000E+00
   739041.,  5086295., 31,100,      0.000E+00
   739091.,  5081345., 32,  1,      0.000E+00
   739091.,  5081395., 32,  2,      0.000E+00
   739091.,  5081445., 32,  3,      0.000E+00
   739091.,  5081495., 32,  4,      0.000E+00
   739091.,  5081545., 32,  5,      0.000E+00
   739091.,  5081595., 32,  6,      0.000E+00
   739091.,  5081645., 32,  7,      0.000E+00
   739091.,  5081695., 32,  8,      0.000E+00
   739091.,  5081745., 32,  9,      0.000E+00
   739091.,  5081795., 32, 10,      0.000E+00
   739091.,  5081845., 32, 11,      0.000E+00
   739091.,  5081895., 32, 12,      0.000E+00
   739091.,  5081945., 32, 13,      0.000E+00
   739091.,  5081995., 32, 14,      0.000E+00
   739091.,  5082045., 32, 15,      0.000E+00
   739091.,  5082095., 32, 16,      0.000E+00
   739091.,  5082145., 32, 17,      0.000E+00
   739091.,  5082195., 32, 18,      0.000E+00
   739091.,  5082245., 32, 19,      0.000E+00
   739091.,  5082295., 32, 20,      0.000E+00
   739091.,  5082345., 32, 21,      0.000E+00
   739091.,  5082395., 32, 22,      0.000E+00
   739091.,  5082445., 32, 23,      0.000E+00
   739091.,  5082495., 32, 24,      0.000E+00
   739091.,  5082545., 32, 25,      0.000E+00
   739091.,  5082595., 32, 26,      0.000E+00
   739091.,  5082645., 32, 27,      0.000E+00
   739091.,  5082695., 32, 28,      0.000E+00
   739091.,  5082745., 32, 29,      0.000E+00
   739091.,  5082795., 32, 30,      0.000E+00
   739091.,  5082845., 32, 31,      0.000E+00
   739091.,  5082895., 32, 32,      0.000E+00
   739091.,  5082945., 32, 33,      0.000E+00
   739091.,  5082995., 32, 34,      0.000E+00
   739091.,  5083045., 32, 35,      0.000E+00
   739091.,  5083095., 32, 36,      0.000E+00
   739091.,  5083145., 32, 37,      0.000E+00
   739091.,  5083195., 32, 38,      0.000E+00
   739091.,  5083245., 32, 39,      0.000E+00
   739091.,  5083295., 32, 40,      0.000E+00
   739091.,  5083345., 32, 41,      0.000E+00
   739091.,  5083395., 32, 42,      0.000E+00
   739091.,  5083445., 32, 43,      0.000E+00
   739091.,  5083495., 32, 44,      0.000E+00
   739091.,  5083545., 32, 45,      0.000E+00
   739091.,  5083595., 32, 46,      0.000E+00
   739091.,  5083645., 32, 47,      0.000E+00
   739091.,  5083695., 32, 48,      0.000E+00
   739091.,  5083745., 32, 49,      0.000E+00
   739091.,  5083795., 32, 50,      0.000E+00
   739091.,  5083845., 32, 51,      0.000E+00
   739091.,  5083895., 32, 52,      0.000E+00
   739091.,  5083945., 32, 53,      0.000E+00
   739091.,  5083995., 32, 54,      0.000E+00
   739091.,  5084045., 32, 55,      0.000E+00
   739091.,  5084095., 32, 56,      0.000E+00
   739091.,  5084145., 32, 57,      0.000E+00
   739091.,  5084195., 32, 58,      0.000E+00
   739091.,  5084245., 32, 59,      0.000E+00
   739091.,  5084295., 32, 60,      0.000E+00
   739091.,  5084345., 32, 61,      0.000E+00
   739091.,  5084395., 32, 62,      0.000E+00
   739091.,  5084445., 32, 63,      0.000E+00
   739091.,  5084495., 32, 64,      0.000E+00
   739091.,  5084545., 32, 65,      0.000E+00
   739091.,  5084595., 32, 66,      0.000E+00
   739091.,  5084645., 32, 67,      0.000E+00
   739091.,  5084695., 32, 68,      0.000E+00
   739091.,  5084745., 32, 69,      0.000E+00
   739091.,  5084795., 32, 70,      0.000E+00
   739091.,  5084845., 32, 71,      0.000E+00
   739091.,  5084895., 32, 72,      0.000E+00
   739091.,  5084945., 32, 73,      0.000E+00
   739091.,  5084995., 32, 74,      0.000E+00
   739091.,  5085045., 32, 75,      0.000E+00
   739091.,  5085095., 32, 76,      0.000E+00
   739091.,  5085145., 32, 77,      0.000E+00
   739091.,  5085195., 32, 78,      0.000E+00
   739091.,  5085245., 32, 79,      0.000E+00
   739091.,  5085295., 32, 80,      0.000E+00
   739091.,  5085345., 32, 81,      0.000E+00
   739091.,  5085395., 32, 82,      0.000E+00
   739091.,  5085445., 32, 83,      0.000E+00
   739091.,  5085495., 32, 84,      0.000E+00
   739091.,  5085545., 32, 85,      0.000E+00
   739091.,  5085595., 32, 86,      0.000E+00
   739091.,  5085645., 32, 87,      0.000E+00
   739091.,  5085695., 32, 88,      0.000E+00
   739091.,  5085745., 32, 89,      0.000E+00
   739091.,  5085795., 32, 90,      0.000E+00
   739091.,  5085845., 32, 91,      0.000E+00
   739091.,  5085895., 32, 92,      0.000E+00
   739091.,  5085945., 32, 93,      0.000E+00
   739091.,  5085995., 32, 94,      0.000E+00
   739091.,  5086045., 32, 95,      0.000E+00
   739091.,  5086095., 32, 96,      0.000E+00
   739091.,  5086145., 32, 97,      0.000E+00
   739091.,  5086195., 32, 98,      0.000E+00
   739091.,  5086245., 32, 99,      0.000E+00
   739091.,  5086295., 32,100,      0.000E+00
   739141.,  5081345., 33,  1,      0.000E+00
   739141.,  5081395., 33,  2,      0.000E+00
   739141.,  5081445., 33,  3,      0.000E+00
   739141.,  5081495., 33,  4,      0.000E+00
   739141.,  5081545., 33,  5,      0.000E+00
   739141.,  5081595., 33,  6,      0.000E+00
   739141.,  5081645., 33,  7,      0.000E+00
   739141.,  5081695., 33,  8,      0.000E+00
   739141.,  5081745., 33,  9,      0.000E+00
   739141.,  5081795., 33, 10,      0.000E+00
   739141.,  5081845., 33, 11,      0.000E+00
   739141.,  5081895., 33, 12,      0.000E+00
   739141.,  5081945., 33, 13,      0.000E+00
   739141.,  5081995., 33, 14,      0.000E+00
   739141.,  5082045., 33, 15,      0.000E+00
   739141.,  5082095., 33, 16,      0.000E+00
   739141.,  5082145., 33, 17,      0.000E+00
   739141.,  5082195., 33, 18,      0.000E+00
   739141.,  5082245., 33, 19,      0.000E+00
   739141.,  5082295., 33, 20,      0.000E+00
   739141.,  5082345., 33, 21,      0.000E+00
   739141.,  5082395., 33, 22,      0.000E+00
   739141.,  5082445., 33, 23,      0.000E+00
   739141.,  5082495., 33, 24,      0.000E+00
   739141.,  5082545., 33, 25,      0.000E+00
   739141.,  5082595., 33, 26,      0.000E+00
   739141.,  5082645., 33, 27,      0.000E+00
   739141.,  5082695., 33, 28,      0.000E+00
   739141.,  5082745., 33, 29,      0.000E+00
   739141.,  5082795., 33, 30,      0.000E+00
   739141.,  5082845., 33, 31,      0.000E+00
   739141.,  5082895., 33, 32,      0.000E+00
   739141.,  5082945., 33, 33,      0.000E+00
   739141.,  5082995., 33, 34,      0.000E+00
   739141.,  5083045., 33, 35,      0.000E+00
   739141.,  5083095., 33, 36,      0.000E+00
   739141.,  5083145., 33, 37,      0.000E+00
   739141.,  5083195., 33, 38,      0.000E+00
   739141.,  5083245., 33, 39,      0.000E+00
