 X,Y,I,J,MAX1H,NSUP1H,EPISODES,DURMAX
   740191.,  5085695., 54, 88,      5.219E-01,     0,     0,    0.
   740191.,  5085745., 54, 89,      5.141E-01,     0,     0,    0.
   740191.,  5085795., 54, 90,      5.142E-01,     0,     0,    0.
   740191.,  5085845., 54, 91,      5.090E-01,     0,     0,    0.
   740191.,  5085895., 54, 92,      4.871E-01,     0,     0,    0.
   740191.,  5085945., 54, 93,      4.481E-01,     0,     0,    0.
   740191.,  5085995., 54, 94,      3.993E-01,     0,     0,    0.
   740191.,  5086045., 54, 95,      3.511E-01,     0,     0,    0.
   740191.,  5086095., 54, 96,      3.113E-01,     0,     0,    0.
   740191.,  5086145., 54, 97,      2.821E-01,     0,     0,    0.
   740191.,  5086195., 54, 98,      2.593E-01,     0,     0,    0.
   740191.,  5086245., 54, 99,      2.352E-01,     0,     0,    0.
   740191.,  5086295., 54,100,      2.032E-01,     0,     0,    0.
   740241.,  5081345., 55,  1,      3.574E-01,     0,     0,    0.
   740241.,  5081395., 55,  2,      4.717E-01,     0,     0,    0.
   740241.,  5081445., 55,  3,      5.131E-01,     0,     0,    0.
   740241.,  5081495., 55,  4,      5.388E-01,     0,     0,    0.
   740241.,  5081545., 55,  5,      5.901E-01,     0,     0,    0.
   740241.,  5081595., 55,  6,      5.946E-01,     0,     0,    0.
   740241.,  5081645., 55,  7,      6.046E-01,     0,     0,    0.
   740241.,  5081695., 55,  8,      6.115E-01,     0,     0,    0.
   740241.,  5081745., 55,  9,      6.428E-01,     0,     0,    0.
   740241.,  5081795., 55, 10,      6.373E-01,     0,     0,    0.
   740241.,  5081845., 55, 11,      6.581E-01,     0,     0,    0.
   740241.,  5081895., 55, 12,      7.031E-01,     0,     0,    0.
   740241.,  5081945., 55, 13,      7.317E-01,     0,     0,    0.
   740241.,  5081995., 55, 14,      7.597E-01,     0,     0,    0.
   740241.,  5082045., 55, 15,      8.132E-01,     0,     0,    0.
   740241.,  5082095., 55, 16,      8.175E-01,     0,     0,    0.
   740241.,  5082145., 55, 17,      8.530E-01,     0,     0,    0.
   740241.,  5082195., 55, 18,      9.219E-01,     0,     0,    0.
   740241.,  5082245., 55, 19,      9.586E-01,     0,     0,    0.
   740241.,  5082295., 55, 20,      9.515E-01,     0,     0,    0.
   740241.,  5082345., 55, 21,      9.665E-01,     0,     0,    0.
   740241.,  5082395., 55, 22,      1.022E+00,     1,     0,    0.
   740241.,  5082445., 55, 23,      1.054E+00,     1,     0,    0.
   740241.,  5082495., 55, 24,      1.077E+00,     1,     0,    0.
   740241.,  5082545., 55, 25,      1.120E+00,     1,     0,    0.
   740241.,  5082595., 55, 26,      1.145E+00,     1,     0,    0.
   740241.,  5082645., 55, 27,      1.137E+00,     6,     0,    0.
   740241.,  5082695., 55, 28,      1.108E+00,    10,     0,    0.
   740241.,  5082745., 55, 29,      1.225E+00,    16,     0,    0.
   740241.,  5082795., 55, 30,      1.365E+00,    25,     0,    0.
   740241.,  5082845., 55, 31,      1.632E+00,    30,     0,    0.
   740241.,  5082895., 55, 32,      1.930E+00,    37,     0,    0.
   740241.,  5082945., 55, 33,      2.239E+00,    48,     0,    0.
   740241.,  5082995., 55, 34,      2.557E+00,    59,     0,    0.
   740241.,  5083045., 55, 35,      2.818E+00,    67,     0,    0.
   740241.,  5083095., 55, 36,      3.229E+00,    86,     0,    0.
   740241.,  5083145., 55, 37,      3.802E+00,    95,     0,    0.
   740241.,  5083195., 55, 38,      4.172E+00,   105,     0,    0.
   740241.,  5083245., 55, 39,      5.289E+00,   118,     0,    0.
   740241.,  5083295., 55, 40,      5.881E+00,   133,     0,    0.
   740241.,  5083345., 55, 41,      7.040E+00,   162,     0,    0.
   740241.,  5083395., 55, 42,      8.880E+00,   178,     0,    0.
   740241.,  5083445., 55, 43,      1.021E+01,   229,     0,    0.
   740241.,  5083495., 55, 44,      1.376E+01,   252,     0,    0.
   740241.,  5083545., 55, 45,      1.627E+01,   294,     0,    0.
   740241.,  5083595., 55, 46,      2.080E+01,   301,     0,    0.
   740241.,  5083645., 55, 47,      2.745E+01,   293,     0,    0.
   740241.,  5083695., 55, 48,      3.019E+01,   292,     0,    0.
   740241.,  5083745., 55, 49,      3.060E+01,   304,     0,    0.
   740241.,  5083795., 55, 50,      3.213E+01,   348,     0,    0.
   740241.,  5083845., 55, 51,      2.600E+01,   309,     0,    0.
   740241.,  5083895., 55, 52,      1.880E+01,   200,     0,    0.
   740241.,  5083945., 55, 53,      1.731E+01,   126,     0,    0.
   740241.,  5083995., 55, 54,      1.224E+01,    79,     0,    0.
   740241.,  5084045., 55, 55,      1.113E+01,    64,     0,    0.
   740241.,  5084095., 55, 56,      7.910E+00,    51,     0,    0.
   740241.,  5084145., 55, 57,      6.564E+00,    51,     0,    0.
   740241.,  5084195., 55, 58,      4.817E+00,    40,     0,    0.
   740241.,  5084245., 55, 59,      4.045E+00,    34,     0,    0.
   740241.,  5084295., 55, 60,      4.071E+00,    32,     0,    0.
   740241.,  5084345., 55, 61,      3.707E+00,    26,     0,    0.
   740241.,  5084395., 55, 62,      3.369E+00,    24,     0,    0.
   740241.,  5084445., 55, 63,      2.968E+00,    21,     0,    0.
   740241.,  5084495., 55, 64,      2.565E+00,    14,     0,    0.
   740241.,  5084545., 55, 65,      2.193E+00,     8,     0,    0.
   740241.,  5084595., 55, 66,      1.862E+00,     8,     0,    0.
   740241.,  5084645., 55, 67,      1.573E+00,     9,     0,    0.
   740241.,  5084695., 55, 68,      1.447E+00,     8,     0,    0.
   740241.,  5084745., 55, 69,      1.487E+00,     7,     0,    0.
   740241.,  5084795., 55, 70,      1.572E+00,     4,     0,    0.
   740241.,  5084845., 55, 71,      1.630E+00,     4,     0,    0.
   740241.,  5084895., 55, 72,      1.569E+00,     3,     0,    0.
   740241.,  5084945., 55, 73,      1.379E+00,     1,     0,    0.
   740241.,  5084995., 55, 74,      1.162E+00,     1,     0,    0.
   740241.,  5085045., 55, 75,      1.002E+00,     1,     0,    0.
   740241.,  5085095., 55, 76,      8.838E-01,     0,     0,    0.
   740241.,  5085145., 55, 77,      8.077E-01,     0,     0,    0.
   740241.,  5085195., 55, 78,      7.847E-01,     0,     0,    0.
   740241.,  5085245., 55, 79,      7.856E-01,     0,     0,    0.
   740241.,  5085295., 55, 80,      7.974E-01,     0,     0,    0.
   740241.,  5085345., 55, 81,      8.107E-01,     0,     0,    0.
   740241.,  5085395., 55, 82,      7.909E-01,     0,     0,    0.
   740241.,  5085445., 55, 83,      7.300E-01,     0,     0,    0.
   740241.,  5085495., 55, 84,      6.705E-01,     0,     0,    0.
   740241.,  5085545., 55, 85,      6.271E-01,     0,     0,    0.
   740241.,  5085595., 55, 86,      5.632E-01,     0,     0,    0.
   740241.,  5085645., 55, 87,      5.022E-01,     0,     0,    0.
   740241.,  5085695., 55, 88,      4.400E-01,     0,     0,    0.
   740241.,  5085745., 55, 89,      4.200E-01,     0,     0,    0.
   740241.,  5085795., 55, 90,      4.174E-01,     0,     0,    0.
   740241.,  5085845., 55, 91,      4.130E-01,     0,     0,    0.
   740241.,  5085895., 55, 92,      3.974E-01,     0,     0,    0.
   740241.,  5085945., 55, 93,      3.701E-01,     0,     0,    0.
   740241.,  5085995., 55, 94,      3.366E-01,     0,     0,    0.
   740241.,  5086045., 55, 95,      3.024E-01,     0,     0,    0.
   740241.,  5086095., 55, 96,      2.723E-01,     0,     0,    0.
   740241.,  5086145., 55, 97,      2.479E-01,     0,     0,    0.
   740241.,  5086195., 55, 98,      2.271E-01,     0,     0,    0.
   740241.,  5086245., 55, 99,      2.052E-01,     0,     0,    0.
   740241.,  5086295., 55,100,      1.780E-01,     0,     0,    0.
   740291.,  5081345., 56,  1,      3.351E-01,     0,     0,    0.
   740291.,  5081395., 56,  2,      4.026E-01,     0,     0,    0.
   740291.,  5081445., 56,  3,      4.566E-01,     0,     0,    0.
   740291.,  5081495., 56,  4,      4.854E-01,     0,     0,    0.
   740291.,  5081545., 56,  5,      5.214E-01,     0,     0,    0.
   740291.,  5081595., 56,  6,      5.492E-01,     0,     0,    0.
   740291.,  5081645., 56,  7,      5.882E-01,     0,     0,    0.
   740291.,  5081695., 56,  8,      6.401E-01,     0,     0,    0.
   740291.,  5081745., 56,  9,      6.790E-01,     0,     0,    0.
   740291.,  5081795., 56, 10,      7.319E-01,     0,     0,    0.
   740291.,  5081845., 56, 11,      7.872E-01,     0,     0,    0.
   740291.,  5081895., 56, 12,      8.459E-01,     0,     0,    0.
   740291.,  5081945., 56, 13,      8.960E-01,     0,     0,    0.
   740291.,  5081995., 56, 14,      9.385E-01,     0,     0,    0.
   740291.,  5082045., 56, 15,      9.427E-01,     0,     0,    0.
   740291.,  5082095., 56, 16,      9.046E-01,     0,     0,    0.
   740291.,  5082145., 56, 17,      8.841E-01,     0,     0,    0.
   740291.,  5082195., 56, 18,      8.607E-01,     0,     0,    0.
   740291.,  5082245., 56, 19,      8.512E-01,     0,     0,    0.
   740291.,  5082295., 56, 20,      8.196E-01,     0,     0,    0.
   740291.,  5082345., 56, 21,      7.969E-01,     0,     0,    0.
   740291.,  5082395., 56, 22,      8.106E-01,     0,     0,    0.
   740291.,  5082445., 56, 23,      8.751E-01,     0,     0,    0.
   740291.,  5082495., 56, 24,      9.738E-01,     0,     0,    0.
   740291.,  5082545., 56, 25,      1.055E+00,     2,     0,    0.
   740291.,  5082595., 56, 26,      1.148E+00,     5,     0,    0.
   740291.,  5082645., 56, 27,      1.181E+00,     8,     0,    0.
   740291.,  5082695., 56, 28,      1.303E+00,    10,     0,    0.
   740291.,  5082745., 56, 29,      1.447E+00,    14,     0,    0.
   740291.,  5082795., 56, 30,      1.579E+00,    17,     0,    0.
   740291.,  5082845., 56, 31,      1.736E+00,    22,     0,    0.
   740291.,  5082895., 56, 32,      1.974E+00,    29,     0,    0.
   740291.,  5082945., 56, 33,      2.184E+00,    38,     0,    0.
   740291.,  5082995., 56, 34,      2.350E+00,    52,     0,    0.
   740291.,  5083045., 56, 35,      2.461E+00,    71,     0,    0.
   740291.,  5083095., 56, 36,      2.733E+00,    84,     0,    0.
   740291.,  5083145., 56, 37,      3.585E+00,    93,     0,    0.
   740291.,  5083195., 56, 38,      4.716E+00,   107,     0,    0.
   740291.,  5083245., 56, 39,      4.780E+00,   123,     0,    0.
   740291.,  5083295., 56, 40,      6.096E+00,   131,     0,    0.
   740291.,  5083345., 56, 41,      6.470E+00,   132,     0,    0.
   740291.,  5083395., 56, 42,      7.975E+00,   129,     0,    0.
   740291.,  5083445., 56, 43,      9.012E+00,   142,     0,    0.
   740291.,  5083495., 56, 44,      1.161E+01,   175,     0,    0.
   740291.,  5083545., 56, 45,      1.239E+01,   209,     0,    0.
   740291.,  5083595., 56, 46,      1.497E+01,   210,     0,    0.
   740291.,  5083645., 56, 47,      1.953E+01,   225,     0,    0.
   740291.,  5083695., 56, 48,      1.833E+01,   202,     0,    0.
   740291.,  5083745., 56, 49,      1.875E+01,   213,     0,    0.
   740291.,  5083795., 56, 50,      1.909E+01,   230,     0,    0.
   740291.,  5083845., 56, 51,      1.907E+01,   197,     0,    0.
   740291.,  5083895., 56, 52,      1.596E+01,   151,     0,    0.
   740291.,  5083945., 56, 53,      1.248E+01,   113,     0,    0.
   740291.,  5083995., 56, 54,      1.144E+01,    88,     0,    0.
   740291.,  5084045., 56, 55,      8.203E+00,    67,     0,    0.
   740291.,  5084095., 56, 56,      7.665E+00,    55,     0,    0.
   740291.,  5084145., 56, 57,      7.321E+00,    38,     0,    0.
   740291.,  5084195., 56, 58,      5.018E+00,    43,     0,    0.
   740291.,  5084245., 56, 59,      4.164E+00,    40,     0,    0.
   740291.,  5084295., 56, 60,      3.278E+00,    35,     0,    0.
   740291.,  5084345., 56, 61,      3.262E+00,    27,     0,    0.
   740291.,  5084395., 56, 62,      3.390E+00,    25,     0,    0.
   740291.,  5084445., 56, 63,      2.660E+00,    20,     0,    0.
   740291.,  5084495., 56, 64,      2.472E+00,    18,     0,    0.
   740291.,  5084545., 56, 65,      2.314E+00,    11,     0,    0.
   740291.,  5084595., 56, 66,      2.111E+00,     8,     0,    0.
   740291.,  5084645., 56, 67,      1.889E+00,     5,     0,    0.
   740291.,  5084695., 56, 68,      1.654E+00,     5,     0,    0.
   740291.,  5084745., 56, 69,      1.451E+00,     5,     0,    0.
   740291.,  5084795., 56, 70,      1.466E+00,     3,     0,    0.
   740291.,  5084845., 56, 71,      1.451E+00,     4,     0,    0.
   740291.,  5084895., 56, 72,      1.391E+00,     2,     0,    0.
   740291.,  5084945., 56, 73,      1.285E+00,     1,     0,    0.
   740291.,  5084995., 56, 74,      1.130E+00,     1,     0,    0.
   740291.,  5085045., 56, 75,      9.368E-01,     0,     0,    0.
   740291.,  5085095., 56, 76,      8.071E-01,     0,     0,    0.
   740291.,  5085145., 56, 77,      7.743E-01,     0,     0,    0.
   740291.,  5085195., 56, 78,      7.736E-01,     0,     0,    0.
   740291.,  5085245., 56, 79,      7.082E-01,     0,     0,    0.
   740291.,  5085295., 56, 80,      6.586E-01,     0,     0,    0.
   740291.,  5085345., 56, 81,      6.266E-01,     0,     0,    0.
   740291.,  5085395., 56, 82,      5.719E-01,     0,     0,    0.
   740291.,  5085445., 56, 83,      5.501E-01,     0,     0,    0.
   740291.,  5085495., 56, 84,      5.439E-01,     0,     0,    0.
   740291.,  5085545., 56, 85,      5.853E-01,     0,     0,    0.
   740291.,  5085595., 56, 86,      5.948E-01,     0,     0,    0.
   740291.,  5085645., 56, 87,      5.809E-01,     0,     0,    0.
   740291.,  5085695., 56, 88,      5.613E-01,     0,     0,    0.
   740291.,  5085745., 56, 89,      5.427E-01,     0,     0,    0.
   740291.,  5085795., 56, 90,      5.046E-01,     0,     0,    0.
   740291.,  5085845., 56, 91,      4.491E-01,     0,     0,    0.
   740291.,  5085895., 56, 92,      3.911E-01,     0,     0,    0.
   740291.,  5085945., 56, 93,      3.503E-01,     0,     0,    0.
   740291.,  5085995., 56, 94,      3.579E-01,     0,     0,    0.
   740291.,  5086045., 56, 95,      3.344E-01,     0,     0,    0.
   740291.,  5086095., 56, 96,      2.978E-01,     0,     0,    0.
   740291.,  5086145., 56, 97,      2.529E-01,     0,     0,    0.
   740291.,  5086195., 56, 98,      1.978E-01,     0,     0,    0.
   740291.,  5086245., 56, 99,      1.724E-01,     0,     0,    0.
   740291.,  5086295., 56,100,      1.500E-01,     0,     0,    0.
   740341.,  5081345., 57,  1,      3.807E-01,     0,     0,    0.
   740341.,  5081395., 57,  2,      4.920E-01,     0,     0,    0.
   740341.,  5081445., 57,  3,      5.266E-01,     0,     0,    0.
   740341.,  5081495., 57,  4,      5.636E-01,     0,     0,    0.
   740341.,  5081545., 57,  5,      6.121E-01,     0,     0,    0.
   740341.,  5081595., 57,  6,      6.618E-01,     0,     0,    0.
   740341.,  5081645., 57,  7,      6.770E-01,     0,     0,    0.
   740341.,  5081695., 57,  8,      6.974E-01,     0,     0,    0.
   740341.,  5081745., 57,  9,      7.115E-01,     0,     0,    0.
   740341.,  5081795., 57, 10,      7.236E-01,     0,     0,    0.
   740341.,  5081845., 57, 11,      7.567E-01,     0,     0,    0.
   740341.,  5081895., 57, 12,      7.818E-01,     0,     0,    0.
   740341.,  5081945., 57, 13,      7.784E-01,     0,     0,    0.
   740341.,  5081995., 57, 14,      7.544E-01,     0,     0,    0.
   740341.,  5082045., 57, 15,      7.117E-01,     0,     0,    0.
   740341.,  5082095., 57, 16,      7.045E-01,     0,     0,    0.
   740341.,  5082145., 57, 17,      7.292E-01,     0,     0,    0.
   740341.,  5082195., 57, 18,      7.651E-01,     0,     0,    0.
   740341.,  5082245., 57, 19,      8.031E-01,     0,     0,    0.
   740341.,  5082295., 57, 20,      8.597E-01,     0,     0,    0.
   740341.,  5082345., 57, 21,      8.985E-01,     0,     0,    0.
   740341.,  5082395., 57, 22,      9.703E-01,     0,     0,    0.
   740341.,  5082445., 57, 23,      1.005E+00,     1,     0,    0.
   740341.,  5082495., 57, 24,      1.028E+00,     1,     0,    0.
   740341.,  5082545., 57, 25,      1.096E+00,     2,     0,    0.
   740341.,  5082595., 57, 26,      1.205E+00,     4,     0,    0.
   740341.,  5082645., 57, 27,      1.297E+00,     7,     0,    0.
   740341.,  5082695., 57, 28,      1.352E+00,    10,     0,    0.
   740341.,  5082745., 57, 29,      1.364E+00,    13,     0,    0.
   740341.,  5082795., 57, 30,      1.464E+00,    17,     0,    0.
   740341.,  5082845., 57, 31,      1.623E+00,    25,     0,    0.
   740341.,  5082895., 57, 32,      1.754E+00,    29,     0,    0.
   740341.,  5082945., 57, 33,      1.946E+00,    49,     0,    0.
   740341.,  5082995., 57, 34,      2.256E+00,    60,     0,    0.
   740341.,  5083045., 57, 35,      2.508E+00,    74,     0,    0.
   740341.,  5083095., 57, 36,      3.109E+00,    81,     0,    0.
   740341.,  5083145., 57, 37,      3.643E+00,    98,     0,    0.
   740341.,  5083195., 57, 38,      3.960E+00,   104,     0,    0.
   740341.,  5083245., 57, 39,      4.637E+00,   102,     0,    0.
   740341.,  5083295., 57, 40,      5.120E+00,   103,     0,    0.
   740341.,  5083345., 57, 41,      5.971E+00,   106,     0,    0.
   740341.,  5083395., 57, 42,      6.403E+00,   100,     0,    0.
   740341.,  5083445., 57, 43,      7.716E+00,   111,     0,    0.
   740341.,  5083495., 57, 44,      7.927E+00,   123,     0,    0.
   740341.,  5083545., 57, 45,      1.002E+01,   135,     0,    0.
   740341.,  5083595., 57, 46,      1.100E+01,   155,     0,    0.
   740341.,  5083645., 57, 47,      1.143E+01,   173,     0,    0.
   740341.,  5083695., 57, 48,      1.198E+01,   151,     0,    0.
   740341.,  5083745., 57, 49,      1.348E+01,   156,     0,    0.
